timestamp,protocol,download,upload,ping
2020-08-01 00:45:01+02:00,202008.log@3,153584926.72,20258488.32,22.46
2020-08-01 01:45:01+02:00,202008.log@7,170781573.12,19954401.28,21.586
2020-08-01 02:45:01+02:00,202008.log@11,272157900.8,20384317.44,20.206
2020-08-01 03:45:01+02:00,202008.log@15,140949585.92,20625489.92,22.708
2020-08-01 04:45:01+02:00,202008.log@19,276572405.76,20740833.28,22.015
2020-08-01 05:45:01+02:00,202008.log@23,229984174.08,20394803.2,19.91
2020-08-01 06:45:01+02:00,202008.log@27,190788403.2,20719861.76,21.751
2020-08-01 07:45:01+02:00,202008.log@31,251175895.04,20111687.68,23.489
2020-08-01 08:45:01+02:00,202008.log@35,132529520.64,20531118.08,21.97
2020-08-01 09:45:01+02:00,202008.log@39,131407544.32,20384317.44,21.539
2020-08-01 10:45:01+02:00,202008.log@43,280693309.44,20216545.28,25.958
2020-08-01 11:45:01+02:00,202008.log@47,244989296.64,19964887.04,22.096
2020-08-01 12:45:01+02:00,202008.log@51,134427443.2,19608371.2,24.325
2020-08-01 13:45:01+02:00,202008.log@55,291472670.72,20814233.6,24.441
2020-08-01 14:45:01+02:00,202008.log@59,264188723.2,20426260.48,20.698
2020-08-01 15:45:01+02:00,202008.log@63,194930278.4,20625489.92,24.385
2020-08-01 16:45:01+02:00,202008.log@67,207030845.44,20384317.44,21.198
2020-08-01 17:45:01+02:00,202008.log@71,263538606.08,19922944.0,21.367
2020-08-01 18:45:01+02:00,202008.log@75,262164971.52,20405288.96,23.482
2020-08-01 19:45:01+02:00,202008.log@79,253283532.8,20562575.36,24.278
2020-08-01 20:45:02+02:00,202008.log@83,239295528.96,20227031.04,20.755
2020-08-01 21:45:01+02:00,202008.log@87,243741491.2,20541603.84,22.382
2020-08-01 22:45:01+02:00,202008.log@91,380601630.72,20552089.6,21.969
2020-08-01 23:45:01+02:00,202008.log@95,267848253.44,20751319.04,19.923
2020-08-02 00:45:01+02:00,202008.log@99,162581708.8,20499660.8,22.693
2020-08-02 01:45:01+02:00,202008.log@103,249424773.12,20635975.68,21.521
2020-08-02 02:45:01+02:00,202008.log@107,244213350.4,20426260.48,22.391
2020-08-02 03:45:01+02:00,202008.log@111,167132528.64,20415774.72,21.392
2020-08-02 04:45:01+02:00,202008.log@115,272032071.68,20478689.28,20.39
2020-08-02 05:45:01+02:00,202008.log@119,272388587.52,20185088.0,20.728
2020-08-02 06:45:01+02:00,202008.log@123,195444080.64,20248002.56,23.52
2020-08-02 07:45:01+02:00,202008.log@127,277883125.76,19377684.48,23.475
2020-08-02 08:45:01+02:00,202008.log@131,284604497.92,20310917.12,23.831
2020-08-02 09:45:01+02:00,202008.log@135,152714608.64,20562575.36,24.409
2020-08-02 10:45:01+02:00,202008.log@139,293506908.16,20216545.28,21.532
2020-08-02 11:45:01+02:00,202008.log@143,232794357.76,20352860.16,22.129
2020-08-02 12:45:01+02:00,202008.log@147,222361026.56,20531118.08,23.888
2020-08-02 13:45:01+02:00,202008.log@151,157034741.76,19126026.24,23.563
2020-08-02 14:45:01+02:00,202008.log@155,254395023.36,20426260.48,21.536
2020-08-02 15:45:01+02:00,202008.log@159,128492503.04,19818086.4,21.888
