timestamp,protocol,download,upload,ping
2019-06-01 00:45:01+02:00,201906.log@3,242042798.08,20499660.8,24.363
2019-06-01 01:45:01+02:00,201906.log@7,132907008.0,20185088.0,22.919
2019-06-01 02:45:02+02:00,201906.log@11,236883804.16,20667432.96,24.158
2019-06-01 03:45:01+02:00,201906.log@15,274024366.08,20803747.84,23.432
2019-06-01 04:45:01+02:00,201906.log@19,160778158.08,20793262.08,22.592
2019-06-01 05:45:01+02:00,201906.log@23,266862592.0,20793262.08,23.859
2019-06-01 06:45:01+02:00,201906.log@27,289134346.24,20583546.88,23.73
2019-06-01 07:45:01+02:00,201906.log@31,161522647.04,20080230.4,23.571
2019-06-01 08:45:01+02:00,201906.log@35,244611809.28,20562575.36,21.973
2019-06-01 09:45:01+02:00,201906.log@39,985661.44,943718.4,26.728
2019-06-01 10:45:01+02:00,201906.log@43,235122196.48,20310917.12,24.619
2019-06-01 11:45:01+02:00,201906.log@47,259197501.44,19566428.16,22.402
2019-06-01 12:45:02+02:00,201906.log@51,253252075.52,19975372.8,22.66
2019-06-01 13:45:01+02:00,201906.log@55,111673344.0,20793262.08,24.001
2019-06-01 14:45:01+02:00,201906.log@59,144336486.4,20017315.84,22.689
2019-06-01 15:45:01+02:00,201906.log@63,238939013.12,20310917.12,23.844
2019-06-01 16:45:01+02:00,201906.log@67,269075087.36,20415774.72,22.783
2019-06-01 17:45:01+02:00,201906.log@71,209222369.28,20363345.92,23.761
2019-06-01 18:45:01+02:00,201906.log@75,129205534.72,20080230.4,24.0
2019-06-01 19:45:01+02:00,201906.log@79,253723934.72,20531118.08,23.552
2019-06-01 20:45:01+02:00,201906.log@83,206967930.88,20321402.88,24.683
2019-06-01 21:45:01+02:00,201906.log@87,189572055.04,20132659.2,22.919
2019-06-01 22:45:01+02:00,201906.log@91,180774502.4,20027801.6,26.898
2019-06-01 23:45:01+02:00,201906.log@95,224636436.48,20814233.6,24.681
2019-06-02 00:45:02+02:00,201906.log@99,159865896.96,20038287.36,26.013
2019-06-02 01:45:01+02:00,201906.log@103,251417067.52,20468203.52,23.638
2019-06-02 02:45:02+02:00,201906.log@107,259061186.56,20405288.96,25.399
2019-06-02 03:45:01+02:00,201906.log@111,252455157.76,20510146.56,21.928
2019-06-02 04:45:01+02:00,201906.log@115,155220705.28,20006830.08,23.059
2019-06-02 05:45:01+02:00,201906.log@119,254594252.8,20489175.04,22.882
2019-06-02 06:45:01+02:00,201906.log@123,133955584.0,19807600.64,23.023
2019-06-02 07:45:01+02:00,201906.log@127,241833082.88,20562575.36,22.798
2019-06-02 08:45:01+02:00,201906.log@131,239505244.16,20268974.08,27.142
2019-06-02 09:45:01+02:00,201906.log@135,244527923.2,20656947.2,23.926
2019-06-02 10:45:01+02:00,201906.log@139,134920273.92,19922944.0,25.063
2019-06-02 11:45:01+02:00,201906.log@143,229543772.16,20331888.64,24.833
2019-06-02 12:45:01+02:00,201906.log@147,140991528.96,20625489.92,27.41
2019-06-02 13:45:01+02:00,201906.log@151,297910927.36,20132659.2,23.763
2019-06-02 14:45:02+02:00,201906.log@155,175489679.36,20006830.08,25.139
2019-06-02 15:45:02+02:00,201906.log@159,253923164.16,20258488.32,23.056
2019-06-02 16:45:01+02:00,201906.log@163,280127078.4,19786629.12,26.62
2019-06-02 17:45:01+02:00,201906.log@167,241528995.84,20531118.08,22.546
2019-06-02 18:45:01+02:00,201906.log@171,135958364.16,20143144.96,26.066
2019-06-02 19:45:01+02:00,201906.log@175,240616734.72,20216545.28,23.368
2019-06-02 20:45:01+02:00,201906.log@179,175175106.56,20698890.24,24.701
2019-06-02 21:45:01+02:00,201906.log@183,229480857.6,20122173.44,22.936
2019-06-02 22:45:01+02:00,201906.log@187,240826449.92,19954401.28,26.047
2019-06-02 23:45:01+02:00,201906.log@191,237135462.4,20436746.24,22.914
2019-06-03 00:45:01+02:00,201906.log@195,186415841.28,19849543.68,24.589
2019-06-03 01:45:01+02:00,201906.log@199,246604103.68,20573061.12,22.701
2019-06-03 02:45:01+02:00,201906.log@203,133735383.04,20069744.64,23.752
2019-06-03 03:45:01+02:00,201906.log@207,178236948.48,20331888.64,23.443
2019-06-03 04:45:01+02:00,201906.log@211,161826734.08,20174602.24,25.078
2019-06-03 05:45:01+02:00,201906.log@215,246226616.32,20384317.44,21.892
2019-06-03 06:45:01+02:00,201906.log@219,177639260.16,20248002.56,24.842
2019-06-03 07:45:01+02:00,201906.log@223,258274754.56,20300431.36,24.075
2019-06-03 08:45:01+02:00,201906.log@227,198484951.04,20384317.44,25.09
2019-06-03 09:45:01+02:00,201906.log@231,253849763.84,20772290.56,24.752
2019-06-03 10:45:01+02:00,201906.log@235,179610583.04,20635975.68,23.54
2019-06-03 11:45:01+02:00,201906.log@239,126332436.48,20279459.84,22.807
2019-06-03 12:45:01+02:00,201906.log@243,223199887.36,20258488.32,24.209
2019-06-03 13:45:01+02:00,201906.log@247,234042163.2,19671285.76,23.58
2019-06-03 14:45:01+02:00,201906.log@251,96951336.96,19922944.0,25.498
