timestamp,protocol,download,upload,ping
2018-11-01 00:45:01+01:00,201811.log@3,126468751.36,5788139.52,28.382
2018-11-01 01:45:01+01:00,201811.log@7,118541516.8,5756682.24,29.251
2018-11-01 02:45:01+01:00,201811.log@11,128618332.16,5767168.0,27.053
2018-11-01 03:45:01+01:00,201811.log@15,117755084.8,5892997.12,27.904
2018-11-01 04:45:02+01:00,201811.log@19,127831900.16,5924454.4,26.852
2018-11-01 05:45:01+01:00,201811.log@23,131292200.96,5934940.16,26.075
2018-11-01 06:45:01+01:00,201811.log@27,127339069.44,5872025.6,26.652
2018-11-01 07:45:01+01:00,201811.log@31,114032640.0,5809111.04,27.844
2018-11-01 08:45:01+01:00,201811.log@35,121928417.28,5861539.84,27.03
2018-11-01 09:45:02+01:00,201811.log@39,118352773.12,5872025.6,28.3
2018-11-01 10:45:01+01:00,201811.log@43,128314245.12,5892997.12,27.375
2018-11-01 11:45:01+01:00,201811.log@47,129247477.76,5756682.24,24.702
2018-11-01 12:45:01+01:00,201811.log@51,125546004.48,5840568.32,25.506
2018-11-01 13:45:01+01:00,201811.log@55,125367746.56,5840568.32,26.954
2018-11-01 14:45:01+01:00,201811.log@59,113812439.04,5861539.84,28.032
2018-11-01 15:45:01+01:00,201811.log@63,130967142.4,5882511.36,31.2
2018-11-01 16:45:01+01:00,201811.log@67,115416760.32,5672796.16,27.724
2018-11-01 17:45:01+01:00,201811.log@71,121519472.64,5819596.8,26.665
2018-11-01 18:45:01+01:00,201811.log@79,128062586.88,5851054.08,26.107
2018-11-01 19:45:01+01:00,201811.log@83,131145400.32,5851054.08,25.544
2018-11-01 20:45:02+01:00,201811.log@87,130233139.2,5840568.32,27.361
2018-11-01 21:45:01+01:00,201811.log@91,133242552.32,5630853.12,27.222
2018-11-01 22:45:01+01:00,201811.log@95,118866575.36,5756682.24,25.549
2018-11-01 23:45:01+01:00,201811.log@99,130379939.84,5840568.32,25.258
2018-11-02 00:45:01+01:00,201811.log@103,128838533.12,5840568.32,26.388
2018-11-02 01:45:01+01:00,201811.log@107,120103895.04,5788139.52,26.299
2018-11-02 02:45:01+01:00,201811.log@111,132235919.36,5735710.72,25.604
2018-11-02 03:45:01+01:00,201811.log@115,132319805.44,5851054.08,25.505
2018-11-02 04:45:01+01:00,201811.log@119,130799370.24,5788139.52,25.8
2018-11-02 05:45:01+01:00,201811.log@123,131197829.12,5892997.12,26.276
2018-11-02 06:45:01+01:00,201811.log@127,126143692.8,5861539.84,25.875
2018-11-02 07:45:01+01:00,201811.log@131,129981480.96,5851054.08,25.597
2018-11-02 08:45:01+01:00,201811.log@135,123920711.68,5525995.52,25.509
2018-11-02 09:45:01+01:00,201811.log@139,119023861.76,5777653.76,26.394
2018-11-02 10:45:01+01:00,201811.log@143,128240844.8,5924454.4,27.061
2018-11-02 11:45:01+01:00,201811.log@147,121928417.28,5505024.0,25.731
2018-11-02 12:45:01+01:00,201811.log@151,122851164.16,5704253.44,26.669
2018-11-02 13:45:01+01:00,201811.log@155,129404764.16,5777653.76,25.603
2018-11-02 14:45:01+01:00,201811.log@159,125933977.6,5819596.8,27.014
2018-11-02 15:45:01+01:00,201811.log@163,123826339.84,5798625.28,26.276
2018-11-02 16:45:01+01:00,201811.log@167,127957729.28,5672796.16,26.794
2018-11-02 17:45:01+01:00,201811.log@171,129268449.28,5683281.92,27.578
2018-11-02 18:45:01+01:00,201811.log@175,129247477.76,5872025.6,27.213
2018-11-02 19:45:01+01:00,201811.log@179,126416322.56,5767168.0,27.244
2018-11-02 20:45:01+01:00,201811.log@183,128429588.48,5872025.6,25.331
2018-11-02 21:45:01+01:00,201811.log@187,124382085.12,5515509.76,26.421
2018-11-02 22:45:01+01:00,201811.log@191,132550492.16,5767168.0,27.534
2018-11-02 23:45:01+01:00,201811.log@195,123029422.08,5840568.32,26.627
2018-11-03 00:45:01+01:00,201811.log@199,132812636.16,5819596.8,25.802
2018-11-03 01:45:01+01:00,201811.log@203,132173004.8,5767168.0,27.571
2018-11-03 02:45:01+01:00,201811.log@207,130998599.68,5840568.32,26.366
2018-11-03 03:45:01+01:00,201811.log@211,127454412.8,5851054.08,26.255
2018-11-03 04:45:01+01:00,201811.log@215,132791664.64,5830082.56,25.789
2018-11-03 05:45:01+01:00,201811.log@219,133462753.28,5295308.8,25.076
2018-11-03 06:45:01+01:00,201811.log@223,131868917.76,5840568.32,24.56
2018-11-03 07:45:01+01:00,201811.log@227,128702218.24,5903482.88,26.313
2018-11-03 08:45:01+01:00,201811.log@231,124791029.76,5861539.84,25.61
2018-11-03 09:45:01+01:00,201811.log@235,133200609.28,5882511.36,26.377
2018-11-03 10:45:01+01:00,201811.log@239,125346775.04,5714739.2,25.705
2018-11-03 11:45:01+01:00,201811.log@243,129247477.76,5767168.0,25.821
2018-11-03 12:45:01+01:00,201811.log@247,121529958.4,5861539.84,25.11
2018-11-03 13:45:01+01:00,201811.log@251,132204462.08,5840568.32,26.058
2018-11-03 14:45:01+01:00,201811.log@255,120470896.64,5746196.48,25.858
2018-11-03 15:45:01+01:00,201811.log@259,128953876.48,5934940.16,27.915
2018-11-03 16:45:01+01:00,201811.log@263,124245770.24,5735710.72,26.148
2018-11-03 17:45:01+01:00,201811.log@267,125892034.56,5903482.88,27.431
2018-11-03 18:45:01+01:00,201811.log@271,124770058.24,5735710.72,26.925
2018-11-03 19:45:01+01:00,201811.log@275,113172807.68,5892997.12,25.03
2018-11-03 20:45:01+01:00,201811.log@279,132068147.2,5777653.76,26.416
2018-11-03 21:45:01+01:00,201811.log@283,123994112.0,5746196.48,25.719
2018-11-03 22:45:01+01:00,201811.log@287,133106237.44,5882511.36,27.174
2018-11-03 23:45:01+01:00,201811.log@291,120135352.32,5830082.56,25.29
2018-11-04 00:45:02+01:00,201811.log@295,119233576.96,5809111.04,25.129
2018-11-04 01:45:01+01:00,201811.log@299,131260743.68,5913968.64,25.235
2018-11-04 02:45:01+01:00,201811.log@303,131491430.4,5882511.36,25.843
2018-11-04 03:45:01+01:00,201811.log@307,118101114.88,5913968.64,25.203
2018-11-04 04:45:01+01:00,201811.log@311,127003525.12,5840568.32,26.36
2018-11-04 05:45:02+01:00,201811.log@315,132183490.56,5840568.32,25.531
2018-11-04 06:45:01+01:00,201811.log@319,124749086.72,5851054.08,26.093
2018-11-04 07:45:01+01:00,201811.log@323,104406712.32,5756682.24,27.465
2018-11-04 08:45:01+01:00,201811.log@327,126479237.12,5882511.36,26.07
2018-11-04 09:45:01+01:00,201811.log@331,128156958.72,5892997.12,26.286
2018-11-04 10:45:01+01:00,201811.log@335,133578096.64,5830082.56,25.232
2018-11-04 11:45:01+01:00,201811.log@339,133263523.84,5693767.68,25.836
2018-11-04 12:45:01+01:00,201811.log@343,121488015.36,5861539.84,25.949
2018-11-04 13:45:01+01:00,201811.log@347,132529520.64,5882511.36,25.789
2018-11-04 14:45:01+01:00,201811.log@351,122463191.04,5892997.12,26.797
2018-11-04 15:45:01+01:00,201811.log@355,123092336.64,5117050.88,26.948
2018-11-04 16:45:01+01:00,201811.log@359,125199974.4,5683281.92,26.307
2018-11-04 17:45:01+01:00,201811.log@363,132351262.72,5882511.36,24.986
2018-11-04 18:45:01+01:00,201811.log@367,124161884.16,5840568.32,26.616
2018-11-04 19:45:01+01:00,201811.log@371,126122721.28,5735710.72,27.605
2018-11-04 20:45:01+01:00,201811.log@375,129991966.72,5819596.8,25.464
2018-11-04 21:45:01+01:00,201811.log@379,126437294.08,5882511.36,24.432
2018-11-04 22:45:01+01:00,201811.log@383,129708851.2,5872025.6,26.912
2018-11-04 23:45:01+01:00,201811.log@387,130778398.72,5872025.6,26.379
2018-11-05 00:45:01+01:00,201811.log@391,130600140.8,5861539.84,26.422
2018-11-05 01:45:01+01:00,201811.log@395,124130426.88,5934940.16,26.746
2018-11-05 02:45:01+01:00,201811.log@399,133085265.92,5892997.12,25.304
2018-11-05 03:45:01+01:00,201811.log@403,126395351.04,5872025.6,25.065
