timestamp,protocol,download,upload,ping
2019-12-28 16:45:01+01:00,201912.log@3,138737090.56,20489175.04,26.881
2019-12-28 17:45:01+01:00,201912.log@7,232207155.2,20027801.6,24.752
2019-12-28 19:45:01+01:00,201912.log@11,114651299.84,19933429.76,26.63
2019-12-28 20:45:01+01:00,201912.log@15,275544801.28,20415774.72,24.64
2019-12-28 21:45:01+01:00,201912.log@19,150187540.48,20520632.32,24.544
2019-12-28 22:45:01+01:00,201912.log@23,122683392.0,20541603.84,25.554
2019-12-28 23:45:01+01:00,201912.log@27,216677744.64,20227031.04,23.597
2019-12-29 00:45:01+01:00,201912.log@31,152400035.84,19975372.8,25.179
2019-12-29 01:45:01+01:00,201912.log@35,127716556.8,20520632.32,27.071
2019-12-29 02:45:01+01:00,201912.log@39,123113308.16,20394803.2,26.02
2019-12-29 03:45:01+01:00,201912.log@43,226356101.12,20730347.52,27.047
2019-12-29 04:45:01+01:00,201912.log@47,144588144.64,20415774.72,26.04
2019-12-29 05:45:01+01:00,201912.log@51,149076049.92,19650314.24,25.917
2019-12-29 06:45:01+01:00,201912.log@55,224531578.88,20761804.8,23.248
2019-12-29 07:45:01+01:00,201912.log@59,231336837.12,20531118.08,24.44
2019-12-29 08:45:01+01:00,201912.log@63,259501588.48,20080230.4,24.011
2019-12-29 09:45:01+01:00,201912.log@67,128618332.16,20562575.36,25.527
2019-12-29 10:45:01+01:00,201912.log@71,233874391.04,20174602.24,24.206
2019-12-29 11:45:01+01:00,201912.log@75,257435893.76,20573061.12,24.767
2019-12-29 12:45:01+01:00,201912.log@79,220672819.2,20394803.2,25.05
2019-12-29 13:45:01+01:00,201912.log@83,250766950.4,20552089.6,23.947
2019-12-29 14:45:01+01:00,201912.log@87,159320637.44,20552089.6,22.636
2019-12-29 15:45:01+01:00,201912.log@91,263769292.8,19398656.0,27.164
2019-12-29 16:45:01+01:00,201912.log@95,108108185.6,19985858.56,24.56
2019-12-29 17:45:01+01:00,201912.log@99,233182330.88,20206059.52,24.265
2019-12-29 18:45:02+01:00,201912.log@103,100736696.32,19765657.6,25.343
2019-12-29 19:45:01+01:00,201912.log@107,208802938.88,19776143.36,25.181
2019-12-29 20:45:01+01:00,201912.log@111,180606730.24,19734200.32,25.502
2019-12-29 21:45:01+01:00,201912.log@115,142994309.12,20604518.4,24.726
2019-12-29 22:45:01+01:00,201912.log@119,236118343.68,20583546.88,24.005
2019-12-29 23:45:01+01:00,201912.log@123,244852981.76,20006830.08,24.511
2019-12-30 00:45:01+01:00,201912.log@127,237030604.8,20122173.44,25.902
2019-12-30 01:45:01+01:00,201912.log@131,263087718.4,20331888.64,23.539
2019-12-30 02:45:02+01:00,201912.log@135,154245529.6,20478689.28,25.045
2019-12-30 03:45:02+01:00,201912.log@139,127034982.4,20373831.68,23.11
2019-12-30 04:45:01+01:00,201912.log@143,146402181.12,20573061.12,25.749
2019-12-30 05:45:01+01:00,201912.log@147,216247828.48,20803747.84,24.426
2019-12-30 06:45:01+01:00,201912.log@151,246205644.8,20803747.84,24.017
2019-12-30 07:45:01+01:00,201912.log@155,156447539.2,20321402.88,24.751
2019-12-30 08:45:01+01:00,201912.log@159,167510016.0,20289945.6,25.919
2019-12-30 09:45:01+01:00,201912.log@163,120261181.44,20227031.04,25.168
2019-12-30 10:45:01+01:00,201912.log@167,264576696.32,19356712.96,25.611
2019-12-30 11:45:01+01:00,201912.log@171,141935247.36,20038287.36,25.534
2019-12-30 12:45:01+01:00,201912.log@175,234241392.64,19954401.28,25.679
2019-12-30 13:45:01+01:00,201912.log@179,181948907.52,20751319.04,23.295
2019-12-30 14:45:01+01:00,201912.log@183,139838095.36,20310917.12,24.773
2019-12-30 15:45:01+01:00,201912.log@187,211644579.84,19786629.12,27.366
2019-12-30 16:45:01+01:00,201912.log@191,253619077.12,20017315.84,26.482
2019-12-30 17:45:02+01:00,201912.log@195,192896040.96,20310917.12,25.63
2019-12-30 18:45:01+01:00,201912.log@199,144808345.6,19524485.12,23.938
2019-12-30 19:45:01+01:00,201912.log@203,253535191.04,20111687.68,25.047
2019-12-30 20:45:01+01:00,201912.log@207,243909263.36,19555942.4,23.104
2019-12-30 21:45:01+01:00,201912.log@211,226702131.2,16127098.88,26.14
2019-12-30 22:45:01+01:00,201912.log@215,245912043.52,20289945.6,25.84
2019-12-30 23:45:01+01:00,201912.log@219,145039032.32,20321402.88,26.303
2019-12-31 00:45:01+01:00,201912.log@223,245607956.48,20373831.68,27.58
2019-12-31 01:45:01+01:00,201912.log@227,126835752.96,20059258.88,25.693
2019-12-31 02:45:01+01:00,201912.log@231,236600688.64,19000197.12,25.979
