timestamp,protocol,download,upload,ping
2016-12-01 00:45:01+01:00,201612.log@3,22366126.08,901775.36,25.624
2016-12-01 01:45:01+01:00,201612.log@7,19272826.88,901775.36,28.418
2016-12-01 02:45:01+01:00,201612.log@11,22470983.68,901775.36,26.172
2016-12-01 03:45:01+01:00,201612.log@15,22135439.36,912261.12,27.981
2016-12-01 04:45:01+01:00,201612.log@19,22145925.12,901775.36,24.967
2016-12-01 05:45:02+01:00,201612.log@23,21653094.4,901775.36,27.525
2016-12-01 06:45:01+01:00,201612.log@27,19482542.08,933232.64,25.905
2016-12-01 07:45:01+01:00,201612.log@31,22470983.68,901775.36,27.698
2016-12-01 08:45:01+01:00,201612.log@35,19451084.8,807403.52,31.249
2016-12-01 09:45:01+01:00,201612.log@39,21946695.68,859832.32,27.105
2016-12-01 10:45:01+01:00,201612.log@43,22470983.68,912261.12,28.12
2016-12-01 11:45:01+01:00,201612.log@47,22460497.92,901775.36,25.049
2016-12-01 12:45:01+01:00,201612.log@51,22345154.56,891289.6,27.278
2016-12-01 13:45:01+01:00,201612.log@55,22460497.92,901775.36,26.429
2016-12-01 14:45:01+01:00,201612.log@59,22481469.44,870318.08,25.386
2016-12-01 15:45:01+01:00,201612.log@63,22439526.4,891289.6,27.898
2016-12-01 16:45:01+01:00,201612.log@67,22460497.92,880803.84,26.917
2016-12-01 17:45:01+01:00,201612.log@71,19388170.24,807403.52,28.034
2016-12-01 18:45:01+01:00,201612.log@75,22366126.08,901775.36,28.382
2016-12-01 19:45:01+01:00,201612.log@79,14375976.96,828375.04,28.751
2016-12-01 20:45:01+01:00,201612.log@83,22418554.88,922746.88,24.532
2016-12-01 21:45:01+01:00,201612.log@87,22460497.92,912261.12,25.535
2016-12-01 22:45:01+01:00,201612.log@91,22460497.92,901775.36,26.103
2016-12-01 23:45:01+01:00,201612.log@95,21831352.32,901775.36,25.606
2016-12-02 00:45:02+01:00,201612.log@99,22418554.88,901775.36,25.797
2016-12-02 01:45:02+01:00,201612.log@103,22292725.76,912261.12,25.93
2016-12-02 02:45:01+01:00,201612.log@107,22470983.68,901775.36,26.047
