timestamp,protocol,download,upload,ping
2022-01-01 00:45:01+01:00,202201.log@3,57629736.96,19765657.6,23.286
2022-01-01 01:45:02+01:00,202201.log@7,274349424.64,20090716.16,22.492
2022-01-01 02:45:01+01:00,202201.log@11,280273879.04,20856176.64,22.729
2022-01-01 03:45:01+01:00,202201.log@15,246782361.6,20793262.08,23.506
2022-01-01 04:45:01+01:00,202201.log@19,327575142.4,20457717.76,28.756
2022-01-01 05:45:01+01:00,202201.log@23,344132157.44,20510146.56,24.022
2022-01-01 06:45:01+01:00,202201.log@27,289753006.08,20635975.68,23.223
2022-01-01 07:45:02+01:00,202201.log@31,304569384.96,20289945.6,21.223
2022-01-01 08:45:01+01:00,202201.log@35,383936102.4,20677918.72,22.319
2022-01-01 09:45:01+01:00,202201.log@39,284761784.32,20688404.48,23.841
2022-01-01 10:45:01+01:00,202201.log@43,198621265.92,18025021.44,23.777
2022-01-01 11:45:01+01:00,202201.log@47,324366499.84,20373831.68,23.842
2022-01-01 12:45:01+01:00,202201.log@51,342328606.72,16085155.84,23.855
2022-01-01 13:45:01+01:00,202201.log@55,291860643.84,20625489.92,23.734
2022-01-01 14:45:01+01:00,202201.log@59,308365230.08,20227031.04,22.92
2022-01-01 15:45:01+01:00,202201.log@63,279361617.92,20373831.68,24.32
2022-01-01 16:45:01+01:00,202201.log@67,308333772.8,20384317.44,26.024
2022-01-01 17:45:01+01:00,202201.log@71,255003197.44,20237516.8,25.345
2022-01-01 18:45:01+01:00,202201.log@75,274601082.88,20604518.4,27.498
2022-01-01 19:45:01+01:00,202201.log@79,243206717.44,20499660.8,23.055
2022-01-01 20:45:02+01:00,202201.log@83,325247303.68,20289945.6,22.734
2022-01-01 21:45:01+01:00,202201.log@87,225464811.52,19996344.32,24.691
2022-01-01 22:45:01+01:00,202201.log@91,85270200.32,20258488.32,25.266
2022-01-01 23:45:02+01:00,202201.log@95,26214400.0,16252928.0,24.236
2022-01-02 00:45:01+01:00,202201.log@99,25753026.56,14638120.96,23.305
2022-01-02 01:45:01+01:00,202201.log@103,59401830.4,20688404.48,24.518
2022-01-02 02:45:01+01:00,202201.log@107,83728793.6,20719861.76,24.148
2022-01-02 03:45:01+01:00,202201.log@111,95598673.92,20803747.84,22.612
2022-01-02 04:45:01+01:00,202201.log@115,381629235.2,14082375.68,23.855
2022-01-02 05:45:01+01:00,202201.log@119,349490380.8,19608371.2,24.973
2022-01-02 06:45:01+01:00,202201.log@123,371552419.84,19545456.64,22.96
2022-01-02 07:45:01+01:00,202201.log@127,242021826.56,20426260.48,26.664
2022-01-02 08:45:01+01:00,202201.log@131,277484666.88,19493027.84,24.2
2022-01-02 09:45:02+01:00,202201.log@135,287488081.92,20111687.68,22.539
2022-01-02 10:45:01+01:00,202201.log@139,213416673.28,20195573.76,23.807
2022-01-02 11:45:01+01:00,202201.log@143,19608371.2,14533263.36,22.861
2022-01-02 12:45:01+01:00,202201.log@147,24735907.84,15634268.16,23.716
2022-01-02 13:45:01+01:00,202201.log@151,82260787.2,19178455.04,24.244
2022-01-02 14:45:01+01:00,202201.log@155,55134126.08,18633195.52,23.534
2022-01-02 15:45:01+01:00,202201.log@159,72183971.84,20300431.36,25.466
2022-01-02 16:45:01+01:00,202201.log@163,253178675.2,19839057.92,25.306
2022-01-02 17:45:01+01:00,202201.log@167,281458769.92,16231956.48,25.509
2022-01-02 18:45:01+01:00,202201.log@171,151435345.92,17374904.32,25.294
2022-01-02 19:45:01+01:00,202201.log@175,285611130.88,20394803.2,23.509
2022-01-02 20:45:02+01:00,202201.log@179,319721308.16,20824719.36,22.346
2022-01-02 21:45:01+01:00,202201.log@183,318588846.08,20436746.24,26.325
2022-01-02 22:45:01+01:00,202201.log@187,316848209.92,20751319.04,25.84
