timestamp,protocol,download,upload,ping
2017-06-01 00:45:01+02:00,201706.log@3,107049123.84,5326766.08,27.332
2017-06-01 01:45:02+02:00,201706.log@7,125776691.2,5903482.88,28.627
2017-06-01 02:45:01+02:00,201706.log@11,125137059.84,5494538.24,28.549
2017-06-01 03:45:01+02:00,201706.log@15,132099604.48,5924454.4,30.175
2017-06-01 04:45:01+02:00,201706.log@19,118006743.04,5945425.92,28.171
2017-06-01 05:45:01+02:00,201706.log@23,116528250.88,5546967.04,27.686
2017-06-01 06:45:01+02:00,201706.log@27,20248002.56,5819596.8,26.396
2017-06-01 07:45:01+02:00,201706.log@31,11439964.16,5987368.96,28.438
2017-06-01 08:45:01+02:00,201706.log@35,120911298.56,5557452.8,27.855
2017-06-01 09:45:01+02:00,201706.log@39,20174602.24,5840568.32,26.208
2017-06-01 10:45:01+02:00,201706.log@43,10307502.08,5924454.4,27.873
2017-06-01 11:45:01+02:00,201706.log@47,127926272.0,5913968.64,30.179
2017-06-01 12:45:01+02:00,201706.log@51,123123793.92,5431623.68,27.098
2017-06-01 13:45:01+02:00,201706.log@55,11387535.36,5861539.84,26.337
2017-06-01 14:45:01+02:00,201706.log@59,18192793.6,5851054.08,27.551
2017-06-01 15:45:01+02:00,201706.log@63,128576389.12,5882511.36,29.564
2017-06-01 16:45:02+02:00,201706.log@67,119055319.04,5452595.2,29.272
2017-06-01 17:45:01+02:00,201706.log@71,124182855.68,5567938.56,29.142
2017-06-01 18:45:01+02:00,201706.log@75,124675686.4,5347737.6,28.491
2017-06-01 19:45:01+02:00,201706.log@79,18486394.88,5809111.04,28.558
2017-06-01 20:45:01+02:00,201706.log@83,126175150.08,5819596.8,29.492
2017-06-01 21:45:01+02:00,201706.log@87,123847311.36,5861539.84,30.317
2017-06-01 22:45:01+02:00,201706.log@91,10349445.12,5945425.92,30.233
2017-06-01 23:45:02+02:00,201706.log@95,113602723.84,5882511.36,29.665
2017-06-02 00:45:01+02:00,201706.log@99,20227031.04,5903482.88,26.204
2017-06-02 01:45:01+02:00,201706.log@103,10171187.2,5861539.84,27.296
2017-06-02 02:45:01+02:00,201706.log@107,125839605.76,5892997.12,29.623
2017-06-02 03:45:01+02:00,201706.log@111,130977628.16,5609881.6,30.505
2017-06-02 04:45:01+02:00,201706.log@115,129069219.84,5945425.92,30.634
2017-06-02 05:45:01+02:00,201706.log@119,120586240.0,5934940.16,29.418
2017-06-02 06:45:01+02:00,201706.log@123,114431098.88,5903482.88,29.816
2017-06-02 07:45:01+02:00,201706.log@127,125724262.4,5588910.08,30.864
2017-06-02 08:45:01+02:00,201706.log@131,116224163.84,5830082.56,29.005
2017-06-02 09:45:01+02:00,201706.log@135,114053611.52,5620367.36,28.477
2017-06-02 10:45:01+02:00,201706.log@139,128964362.24,5567938.56,28.007
2017-06-02 11:45:01+02:00,201706.log@143,113644666.88,5903482.88,29.579
2017-06-02 12:45:01+02:00,201706.log@147,117681684.48,5651824.64,28.005
2017-06-02 13:45:01+02:00,201706.log@151,91572142.08,5546967.04,27.678
2017-06-02 14:45:01+02:00,201706.log@155,123144765.44,5567938.56,28.758
2017-06-02 15:45:01+02:00,201706.log@159,115804733.44,5368709.12,28.504
2017-06-02 16:45:01+02:00,201706.log@163,126447779.84,5892997.12,29.04
2017-06-02 17:45:01+02:00,201706.log@167,104983429.12,5662310.4,29.032
2017-06-02 18:45:01+02:00,201706.log@171,119936122.88,5798625.28,29.773
2017-06-02 19:45:01+02:00,201706.log@175,127160811.52,5442109.44,29.772
2017-06-02 20:45:01+02:00,201706.log@179,130096824.32,5494538.24,27.799
2017-06-02 21:45:01+02:00,201706.log@183,117629255.68,5913968.64,28.653
2017-06-02 22:45:01+02:00,201706.log@187,121508986.88,5819596.8,30.85
2017-06-02 23:45:01+02:00,201706.log@191,126783324.16,5515509.76,27.674
2017-06-03 00:45:01+02:00,201706.log@195,117021081.6,5431623.68,27.795
2017-06-03 01:45:01+02:00,201706.log@199,114944901.12,5546967.04,29.781
2017-06-03 02:45:02+02:00,201706.log@203,78527856.64,5421137.92,30.602
2017-06-03 03:45:01+02:00,201706.log@207,117954314.24,5913968.64,25.261
2017-06-03 04:45:01+02:00,201706.log@211,126531665.92,5609881.6,28.889
2017-06-03 05:45:01+02:00,201706.log@215,131921346.56,5945425.92,30.987
2017-06-03 06:45:01+02:00,201706.log@219,17112760.32,5840568.32,26.366
2017-06-03 07:45:02+02:00,201706.log@223,111841116.16,5788139.52,30.507
2017-06-03 08:45:01+02:00,201706.log@227,70684508.16,5494538.24,27.735
2017-06-03 09:45:01+02:00,201706.log@231,128890961.92,5546967.04,29.02
2017-06-03 10:45:01+02:00,201706.log@235,118583459.84,4781506.56,28.975
2017-06-03 11:45:01+02:00,201706.log@239,128492503.04,5400166.4,31.327
2017-06-03 12:45:01+02:00,201706.log@243,107720212.48,5284823.04,27.276
2017-06-03 13:45:01+02:00,201706.log@247,128387645.44,5525995.52,28.984
2017-06-03 14:45:01+02:00,201706.log@251,125147545.6,5861539.84,29.634
2017-06-03 15:45:01+02:00,201706.log@255,116811366.4,5630853.12,29.098
2017-06-03 16:45:01+02:00,201706.log@259,98429829.12,5389680.64,28.96
2017-06-03 17:45:01+02:00,201706.log@263,108192071.68,5337251.84,30.234
2017-06-03 18:45:01+02:00,201706.log@267,120187781.12,5421137.92,26.327
2017-06-03 19:45:01+02:00,201706.log@271,8011120.64,5798625.28,26.248
2017-06-03 20:45:01+02:00,201706.log@275,108024299.52,5515509.76,28.711
2017-06-03 21:45:01+02:00,201706.log@279,111641886.72,5851054.08,29.804
2017-06-03 22:45:02+02:00,201706.log@283,131722117.12,5798625.28,28.645
2017-06-03 23:45:01+02:00,201706.log@287,130453340.16,5609881.6,28.142
2017-06-04 00:45:01+02:00,201706.log@291,104983429.12,5924454.4,28.501
2017-06-04 01:45:01+02:00,201706.log@295,95797903.36,5840568.32,29.469
2017-06-04 02:45:01+02:00,201706.log@299,130296053.76,5463080.96,28.549
2017-06-04 03:45:01+02:00,201706.log@303,20237516.8,5934940.16,28.899
2017-06-04 04:45:01+02:00,201706.log@307,124759572.48,5588910.08,26.078
2017-06-04 05:45:01+02:00,201706.log@311,129824194.56,5421137.92,27.674
2017-06-04 06:45:01+02:00,201706.log@315,130851799.04,5494538.24,29.029
2017-06-04 07:45:01+02:00,201706.log@319,17699962.88,5851054.08,26.869
2017-06-04 08:45:01+02:00,201706.log@323,128628817.92,5431623.68,28.763
2017-06-04 09:45:01+02:00,201706.log@327,17993564.16,5788139.52,24.556
2017-06-04 10:45:01+02:00,201706.log@331,98765373.44,5431623.68,28.248
2017-06-04 11:45:01+02:00,201706.log@335,117063024.64,5442109.44,28.647
2017-06-04 12:45:01+02:00,201706.log@339,16965959.68,4781506.56,27.904
2017-06-04 13:45:01+02:00,201706.log@343,12845056.0,5945425.92,26.259
2017-06-04 14:45:01+02:00,201706.log@347,8954839.04,5924454.4,25.703
2017-06-04 15:45:01+02:00,201706.log@351,129226506.24,5431623.68,29.301
2017-06-04 16:45:01+02:00,201706.log@355,104029224.96,5851054.08,29.148
2017-06-04 17:45:01+02:00,201706.log@359,7780433.92,5840568.32,29.559
2017-06-04 18:45:02+02:00,201706.log@363,120785469.44,5809111.04,29.745
2017-06-04 19:45:01+02:00,201706.log@367,17343447.04,5903482.88,29.615
2017-06-04 20:45:01+02:00,201706.log@371,113896325.12,4938792.96,30.445
2017-06-04 21:45:01+02:00,201706.log@375,123406909.44,5892997.12,28.472
2017-06-04 22:45:01+02:00,201706.log@379,122022789.12,5620367.36,28.892
2017-06-04 23:45:01+02:00,201706.log@383,129383792.64,5609881.6,29.035
2017-06-05 00:45:01+02:00,201706.log@387,104417198.08,5830082.56,29.184
2017-06-05 01:45:01+02:00,201706.log@391,123983626.24,5557452.8,27.603
2017-06-05 02:45:01+02:00,201706.log@395,97171537.92,5400166.4,30.163
2017-06-05 03:45:01+02:00,201706.log@399,18916311.04,5924454.4,26.803
2017-06-05 04:45:01+02:00,201706.log@403,120785469.44,5525995.52,29.278
2017-06-05 05:45:01+02:00,201706.log@407,129750794.24,5494538.24,28.192
2017-06-05 06:45:01+02:00,201706.log@411,124224798.72,5452595.2,28.245
2017-06-05 07:45:01+02:00,201706.log@415,130432368.64,5819596.8,28.121
2017-06-05 08:45:02+02:00,201706.log@419,127957729.28,5861539.84,31.34
2017-06-05 09:45:01+02:00,201706.log@423,114525470.72,5892997.12,28.754
2017-06-05 10:45:01+02:00,201706.log@427,112323461.12,5389680.64,26.334
2017-06-05 11:45:02+02:00,201706.log@431,9720299.52,6039797.76,26.232
2017-06-05 12:45:01+02:00,201706.log@435,125126574.08,5851054.08,27.803
2017-06-05 13:45:01+02:00,201706.log@439,123889254.4,5903482.88,30.553
2017-06-05 14:45:01+02:00,201706.log@443,131659202.56,5861539.84,29.211
2017-06-05 15:45:01+02:00,201706.log@447,126395351.04,5515509.76,30.178
2017-06-05 16:45:01+02:00,201706.log@451,20237516.8,6039797.76,29.035
2017-06-05 17:45:01+02:00,201706.log@455,10527703.04,5840568.32,28.368
2017-06-05 18:45:01+02:00,201706.log@459,120470896.64,5567938.56,29.805
2017-06-05 19:45:01+02:00,201706.log@463,13316915.2,5756682.24,28.298
2017-06-05 20:45:01+02:00,201706.log@467,112669491.2,5840568.32,29.897
2017-06-05 21:45:01+02:00,201706.log@471,122893107.2,5641338.88,29.664
2017-06-05 22:45:01+02:00,201706.log@475,121613844.48,5641338.88,26.958
2017-06-05 23:45:02+02:00,201706.log@479,116496793.6,5966397.44,29.606
2017-06-06 00:45:01+02:00,201706.log@483,132665835.52,5484052.48,30.336
2017-06-06 01:45:01+02:00,201706.log@487,131826974.72,5484052.48,29.154
2017-06-06 02:45:01+02:00,201706.log@491,131355115.52,5515509.76,28.983
2017-06-06 03:45:01+02:00,201706.log@495,83204505.6,5578424.32,28.464
2017-06-06 04:45:01+02:00,201706.log@499,131564830.72,5955911.68,28.428
2017-06-06 05:45:01+02:00,201706.log@503,132948951.04,5903482.88,28.359
2017-06-06 06:45:01+02:00,201706.log@507,114085068.8,5851054.08,27.879
2017-06-06 07:45:01+02:00,201706.log@511,125787176.96,5515509.76,29.136
2017-06-06 08:45:01+02:00,201706.log@515,11492392.96,5788139.52,28.745
2017-06-06 09:45:01+02:00,201706.log@519,123123793.92,5546967.04,30.319
2017-06-06 10:45:01+02:00,201706.log@523,114934415.36,5473566.72,29.009
2017-06-06 11:45:01+02:00,201706.log@527,120470896.64,5389680.64,30.275
2017-06-06 12:45:01+02:00,201706.log@531,129132134.4,5567938.56,27.719
2017-06-06 13:45:01+02:00,201706.log@535,125954949.12,5892997.12,29.635
2017-06-06 14:45:01+02:00,201706.log@539,9143582.72,5892997.12,26.912
2017-06-06 15:45:01+02:00,201706.log@543,20227031.04,5934940.16,29.555
