timestamp,protocol,download,upload,ping
2016-06-01 00:45:01+02:00,201606.log@3,22229811.2,922746.88,27.46
2016-06-01 01:45:01+02:00,201606.log@7,22460497.92,912261.12,37.155
2016-06-01 02:45:01+02:00,201606.log@11,22470983.68,912261.12,32.975
2016-06-01 03:45:01+02:00,201606.log@15,20394803.2,922746.88,31.898
2016-06-01 04:45:01+02:00,201606.log@19,22491955.2,922746.88,33.996
2016-06-01 05:45:01+02:00,201606.log@23,22502440.96,922746.88,21.359
2016-06-01 06:45:01+02:00,201606.log@27,21967667.2,933232.64,23.188
2016-06-01 07:45:01+02:00,201606.log@31,21978152.96,922746.88,26.967
2016-06-01 08:45:01+02:00,201606.log@35,22313697.28,880803.84,21.108
2016-06-01 09:45:01+02:00,201606.log@39,22030581.76,912261.12,24.652
2016-06-01 10:45:01+02:00,201606.log@43,22491955.2,817889.28,35.052
2016-06-01 11:45:01+02:00,201606.log@47,21474836.48,922746.88,21.307
2016-06-01 12:45:01+02:00,201606.log@51,21978152.96,912261.12,24.515
2016-06-01 13:45:01+02:00,201606.log@55,22491955.2,912261.12,32.016
2016-06-01 14:45:01+02:00,201606.log@59,21422407.68,912261.12,22.496
2016-06-01 15:45:01+02:00,201606.log@63,22429040.64,880803.84,26.911
2016-06-01 16:45:01+02:00,201606.log@67,22429040.64,912261.12,25.346
2016-06-01 17:45:01+02:00,201606.log@71,22491955.2,901775.36,35.706
2016-06-01 18:45:02+02:00,201606.log@75,22240296.96,891289.6,37.58
2016-06-01 19:45:01+02:00,201606.log@79,21862809.6,922746.88,27.033
2016-06-01 20:45:01+02:00,201606.log@83,21202206.72,891289.6,30.681
2016-06-01 21:45:01+02:00,201606.log@87,14491320.32,838860.8,26.487
2016-06-01 22:45:01+02:00,201606.log@91,22502440.96,922746.88,20.751
2016-06-01 23:45:01+02:00,201606.log@95,22062039.04,922746.88,22.53
2016-06-02 00:45:01+02:00,201606.log@99,20656947.2,922746.88,28.239
2016-06-02 01:45:01+02:00,201606.log@103,21999124.48,922746.88,26.839
2016-06-02 02:45:01+02:00,201606.log@107,22020096.0,922746.88,21.017
2016-06-02 03:45:01+02:00,201606.log@111,22009610.24,922746.88,28.088
