timestamp,protocol,download,upload,ping
2021-03-01 00:45:01+01:00,202103.log@3,92316631.04,20373831.68,22.106
2021-03-01 01:45:02+01:00,202103.log@7,95619645.44,19608371.2,23.811
2021-03-01 02:45:01+01:00,202103.log@11,91278540.8,20206059.52,23.287
2021-03-01 03:45:01+01:00,202103.log@15,111138570.24,20677918.72,20.942
2021-03-01 04:45:01+01:00,202103.log@19,104868085.76,19146997.76,21.397
2021-03-01 05:45:01+01:00,202103.log@23,121823559.68,20447232.0,21.136
2021-03-01 06:45:01+01:00,202103.log@27,136388280.32,19828572.16,22.4
2021-03-01 07:45:01+01:00,202103.log@31,239893217.28,20793262.08,26.137
2021-03-01 08:45:01+01:00,202103.log@35,258557870.08,20143144.96,22.543
2021-03-01 09:45:01+01:00,202103.log@39,233538846.72,19692257.28,23.427
2021-03-01 10:45:01+01:00,202103.log@43,243122831.36,20153630.72,21.937
2021-03-01 11:45:01+01:00,202103.log@47,216782602.24,19954401.28,26.738
2021-03-01 12:45:01+01:00,202103.log@51,172511723.52,19954401.28,24.723
2021-03-01 13:45:01+01:00,202103.log@55,65546485.76,20468203.52,24.562
2021-03-01 14:45:01+01:00,202103.log@59,78790000.64,20143144.96,24.319
2021-03-01 15:45:01+01:00,202103.log@63,58583941.12,20300431.36,22.644
2021-03-01 16:45:01+01:00,202103.log@67,96647249.92,19272826.88,27.635
2021-03-01 17:45:01+01:00,202103.log@71,76273418.24,19912458.24,24.131
2021-03-01 18:45:01+01:00,202103.log@75,59936604.16,20814233.6,22.576
2021-03-01 19:45:01+01:00,202103.log@79,259228958.72,20468203.52,23.73
2021-03-01 20:45:01+01:00,202103.log@83,279309189.12,20206059.52,23.615
2021-03-01 21:45:01+01:00,202103.log@87,308627374.08,20206059.52,23.894
2021-03-01 22:45:01+01:00,202103.log@91,298340843.52,20289945.6,27.887
2021-03-01 23:45:01+01:00,202103.log@95,78653685.76,20646461.44,23.142
2021-03-02 00:45:01+01:00,202103.log@99,99667148.8,20656947.2,22.904
2021-03-02 01:45:01+01:00,202103.log@103,249991004.16,20206059.52,20.912
2021-03-02 02:45:01+01:00,202103.log@107,315401175.04,20520632.32,19.526
2021-03-02 03:45:01+01:00,202103.log@111,258400583.68,20688404.48,20.23
2021-03-02 04:45:01+01:00,202103.log@115,285013442.56,20227031.04,23.931
2021-03-02 05:45:01+01:00,202103.log@119,60597207.04,20447232.0,21.411
